,show_type,title,ori_country,genre,is_NF_Ori,imdb_rating,rt_rating,country_chart,show_link,Continent,Year,Month
3792,Movie,The Platform,Spain,Science Fiction,True,7.3,0.0,POR,https://flixpatrol.com/title/the-platform,EUR,2020,3
3793,TV Show,Freud,Austria,Drama,True,6.7,50.0,POR,https://flixpatrol.com/title/freud,EUR,2020,3
3796,Movie,The Emoji Movie,USA,Animated,False,1.4,8.0,GTM,https://flixpatrol.com/title/the-emoji-movie,AME,2017,7
3797,TV Show,Her Mother's Killer,Colombia,Unknown,False,0.0,0.0,GTM,https://flixpatrol.com/title/her-mothers-killer,AME,2020,1
3799,TV Show,Cobra Kai,USA,Action,False,8.8,94.0,GTM,https://flixpatrol.com/title/cobra-kai,AME,2018,5
3800,Movie,Escape Plan,USA,Action,False,6.8,49.0,GTM,https://flixpatrol.com/title/escape-plan,AME,2013,11
3801,TV Show,Lucifer,USA,Superhero,True,8.3,87.0,GTM,https://flixpatrol.com/title/lucifer,AME,2016,1
3802,Movie,Project Power,USA,Action,True,6.1,63.0,GTM,https://flixpatrol.com/title/project-power,AME,2020,8
3803,TV Show,The Great Heist,Colombia,Unknown,False,0.0,0.0,GTM,https://flixpatrol.com/title/the-great-heist,AME,2020,8
3804,Movie,Work It,USA,Comedy,True,6.1,0.0,GTM,https://flixpatrol.com/title/work-it-2020,AME,2020,8
3805,TV Show,Dark Desire,Mexico,Drama,True,7.5,0.0,GTM,https://flixpatrol.com/title/dark-desire,AME,2020,7
3806,Movie,Wonder,USA,Drama,False,8.0,93.0,GTM,https://flixpatrol.com/title/wonder,AME,2017,11
3807,TV Show,Locked Up,Spain,Drama,True,8.3,100.0,GTM,https://flixpatrol.com/title/locked-up,AME,2015,4
3808,Movie,The Kissing Booth 2,United Kingdom,Romance,True,6.2,28.0,GTM,https://flixpatrol.com/title/the-kissing-booth-2,AME,2020,7
3810,Movie,Spider-Man: Homecoming,USA,Superhero,False,7.5,92.0,GTM,https://flixpatrol.com/title/spider-man-homecoming,AME,2017,7
3812,Movie,The Old Guard,USA,Superhero,True,8.2,80.0,GTM,https://flixpatrol.com/title/the-old-guard,AME,2020,7
3814,Movie,American Assassin,USA,Action,False,7.0,35.0,GTM,https://flixpatrol.com/title/american-assassin,AME,2017,9
3815,TV Show,All For Love,Colombia,Drama,True,6.8,0.0,GTM,https://flixpatrol.com/title/all-for-love-2020,AME,2020,1
3816,Movie,Baby Driver,USA,Action,False,7.8,92.0,GTM,https://flixpatrol.com/title/baby-driver,AME,2017,6
3817,TV Show,Dark,Germany,Mystery,True,8.7,94.0,GTM,https://flixpatrol.com/title/dark-2017,AME,2017,12
3818,Movie,Wonder Woman,USA,Superhero,False,7.5,93.0,GTM,https://flixpatrol.com/title/wonder-woman,AME,2017,5
3819,TV Show,Yo soy Betty la fea,Colombia,Unknown,False,8.1,0.0,GTM,https://flixpatrol.com/title/yo-soy-betty-la-fea,AME,1999,10
3820,Movie,The Emoji Movie,USA,Animated,False,1.4,8.0,DOM,https://flixpatrol.com/title/the-emoji-movie,AME,2017,7
3821,TV Show,Lucifer,USA,Superhero,True,8.3,87.0,DOM,https://flixpatrol.com/title/lucifer,AME,2016,1
3822,Movie,Santana,South Africa,Action,False,3.9,0.0,DOM,https://flixpatrol.com/title/santana,AME,2020,8
3823,TV Show,Her Mother's Killer,Colombia,Unknown,False,0.0,0.0,DOM,https://flixpatrol.com/title/her-mothers-killer,AME,2020,1
3824,Movie,The Sleepover,USA,Comedy,True,5.5,80.0,DOM,https://flixpatrol.com/title/the-sleepover,AME,2020,8
3826,Movie,Project Power,USA,Action,True,6.1,63.0,DOM,https://flixpatrol.com/title/project-power,AME,2020,8
3827,TV Show,The Great Heist,Colombia,Unknown,False,0.0,0.0,DOM,https://flixpatrol.com/title/the-great-heist,AME,2020,8
3828,Movie,Work It,USA,Comedy,True,6.1,0.0,DOM,https://flixpatrol.com/title/work-it-2020,AME,2020,8
3829,TV Show,The Seven Deadly Sins,Japan,Animation,True,8.2,0.0,DOM,https://flixpatrol.com/title/the-seven-deadly-sins,AME,2014,10
3830,Movie,Wonder,USA,Drama,False,8.0,93.0,DOM,https://flixpatrol.com/title/wonder,AME,2017,11
3831,TV Show,Locked Up,Spain,Drama,True,8.3,100.0,DOM,https://flixpatrol.com/title/locked-up,AME,2015,4
3832,Movie,The Kissing Booth 2,United Kingdom,Romance,True,6.2,28.0,DOM,https://flixpatrol.com/title/the-kissing-booth-2,AME,2020,7
3833,TV Show,Dark Desire,Mexico,Drama,True,7.5,0.0,DOM,https://flixpatrol.com/title/dark-desire,AME,2020,7
3834,Movie,Parker,USA,Crime,False,6.2,40.0,DOM,https://flixpatrol.com/title/parker,AME,2013,1
3836,Movie,The Old Guard,USA,Superhero,True,8.2,80.0,DOM,https://flixpatrol.com/title/the-old-guard,AME,2020,7
3838,Movie,American Assassin,USA,Action,False,7.0,35.0,DOM,https://flixpatrol.com/title/american-assassin,AME,2017,9
3839,TV Show,Warrior Nun,USA,Fantasy,True,6.9,0.0,DOM,https://flixpatrol.com/title/warrior-nun,AME,2020,7
3840,Movie,Baby Driver,USA,Action,False,7.8,92.0,DOM,https://flixpatrol.com/title/baby-driver,AME,2017,6
3841,TV Show,Dark,Germany,Mystery,True,8.7,94.0,DOM,https://flixpatrol.com/title/dark-2017,AME,2017,12
3842,Movie,Lost Bullet,France,Crime,True,6.2,0.0,DOM,https://flixpatrol.com/title/lost-bullet,AME,2020,6
3843,TV Show,The Order,USA,Fantasy,True,6.9,100.0,DOM,https://flixpatrol.com/title/the-order-2019,AME,2019,3
3844,Movie,365 Days,Poland,Romance,False,3.5,0.0,DOM,https://flixpatrol.com/title/365-days,AME,2020,6
3847,TV Show,13 Reasons Why,USA,Drama,True,8.4,39.0,DOM,https://flixpatrol.com/title/13-reasons-why,AME,2017,3
3848,Movie,Unforgettable,USA,Unknown,False,5.1,27.0,DOM,https://flixpatrol.com/title/unforgettable,AME,2017,4
3849,Documentary TV,Jeffrey Epstein: Filthy Rich,USA,Documentary,True,7.2,79.0,DOM,https://flixpatrol.com/title/jeffrey-epstein-filthy-rich,AME,2020,5
3850,Movie,Mercury Rising,USA,Action,False,6.1,17.0,DOM,https://flixpatrol.com/title/mercury-rising,AME,1998,4
3851,TV Show,Dynasty,USA,Drama,True,5.9,80.0,DOM,https://flixpatrol.com/title/dynasty-2017,AME,2017,10
3852,Movie,Going in Style,USA,Comedy,False,6.8,49.0,DOM,https://flixpatrol.com/title/going-in-style,AME,2017,4
3853,Documentary TV,The Last Dance,USA,Documentary,True,9.4,97.0,DOM,https://flixpatrol.com/title/the-last-dance,AME,2020,4
3854,Movie,The Wrong Missy,USA,Comedy,True,5.6,25.0,DOM,https://flixpatrol.com/title/the-wrong-missy,AME,2020,5
3856,Movie,Space Jam,USA,Comedy,False,6.3,38.0,DOM,https://flixpatrol.com/title/space-jam,AME,1996,11
3858,Movie,Extraction,USA,Action,True,7.0,68.0,DOM,https://flixpatrol.com/title/extraction-2020,AME,2020,4
3859,TV Show,Never Have I Ever,USA,Comedy,True,7.8,98.0,DOM,https://flixpatrol.com/title/never-have-i-ever,AME,2020,4
3860,Movie,Que Leones,Dominican Republic,Unknown,False,5.1,0.0,DOM,https://flixpatrol.com/title/que-leones,AME,2019,11
3861,TV Show,El Dragón: Return of a Warrior,Mexico,Action,True,7.0,0.0,DOM,https://flixpatrol.com/title/el-dragon-return-of-a-warrior,AME,2019,10
3863,TV Show,Blindspot,USA,Crime,False,7.4,0.0,DOM,https://flixpatrol.com/title/blindspot-2015,AME,2015,9
3864,Movie,Journey 2: The Mysterious Island,USA,Adventure,False,5.8,43.0,DOM,https://flixpatrol.com/title/journey-2-the-mysterious-island,AME,2012,2
3865,TV Show,Money Heist,Spain,Action,True,8.4,93.0,DOM,https://flixpatrol.com/title/money-heist,AME,2017,5
3866,Movie,Miracle in Cell No. 7,Turkey,Drama,False,8.3,0.0,DOM,https://flixpatrol.com/title/miracle-in-cell-no-7,AME,2019,10
3867,TV Show,Toy Boy,Spain,Crime,True,6.5,0.0,DOM,https://flixpatrol.com/title/toy-boy-2019,AME,2019,9
3868,Movie,The Platform,Spain,Science Fiction,True,7.3,0.0,DOM,https://flixpatrol.com/title/the-platform,AME,2020,3
3870,Movie,Sing,USA,Animated,False,7.3,47.0,NLD,https://flixpatrol.com/title/sing,EUR,2016,12
3871,TV Show,Undercover,Belgium,Crime,True,8.0,83.0,NLD,https://flixpatrol.com/title/undercover,EUR,2019,2
3872,Movie,A Star is Born,USA,Drama,False,8.2,90.0,NLD,https://flixpatrol.com/title/a-star-is-born-2018,EUR,2018,5
3873,TV Show,Lucifer,USA,Superhero,True,8.3,87.0,NLD,https://flixpatrol.com/title/lucifer,EUR,2016,1
3876,Movie,Project Power,USA,Action,True,6.1,63.0,NLD,https://flixpatrol.com/title/project-power,EUR,2020,8
3877,TV Show,The Umbrella Academy,USA,Superhero,True,8.3,82.0,NLD,https://flixpatrol.com/title/the-umbrella-academy,EUR,2019,2
3878,Movie,Work It,USA,Comedy,True,6.1,0.0,NLD,https://flixpatrol.com/title/work-it-2020,EUR,2020,8
3880,Movie,American Sniper,USA,War,False,7.3,0.0,NLD,https://flixpatrol.com/title/american-sniper,EUR,2014,12
3881,TV Show,Locked Up,Spain,Drama,True,8.3,100.0,NLD,https://flixpatrol.com/title/locked-up,EUR,2015,4
3882,Movie,The Kissing Booth 2,United Kingdom,Romance,True,6.2,28.0,NLD,https://flixpatrol.com/title/the-kissing-booth-2,EUR,2020,7
3883,TV Show,Cursed,USA,Fantasy,True,5.1,69.0,NLD,https://flixpatrol.com/title/cursed-2020,EUR,2020,7
3884,Movie,Fatal Affair,USA,Drama,False,4.6,0.0,NLD,https://flixpatrol.com/title/fatal-affair,EUR,2020,7
3886,Movie,The Old Guard,USA,Superhero,True,8.2,80.0,NLD,https://flixpatrol.com/title/the-old-guard,EUR,2020,7
3888,Movie,Charlie and the Chocolate Factory,USA,Fantasy,False,6.7,83.0,NLD,https://flixpatrol.com/title/charlie-and-the-chocolate-factory,EUR,2005,7
3889,TV Show,Warrior Nun,USA,Fantasy,True,6.9,0.0,NLD,https://flixpatrol.com/title/warrior-nun,EUR,2020,7
3890,Movie,Escape From Pretoria,United Kingdom,Unknown,False,6.8,68.0,NLD,https://flixpatrol.com/title/escape-from-pretoria-2020,EUR,2020,3
3891,TV Show,The Sinner,USA,Crime,True,8.0,90.0,NLD,https://flixpatrol.com/title/the-sinner,EUR,2017,8
3892,Movie,The Meg,USA,Horror,False,6.7,46.0,NLD,https://flixpatrol.com/title/the-meg,EUR,2018,8
3894,Movie,365 Days,Poland,Romance,False,3.5,0.0,NLD,https://flixpatrol.com/title/365-days,EUR,2020,6
3895,TV Show,13 Reasons Why,USA,Drama,True,8.4,39.0,NLD,https://flixpatrol.com/title/13-reasons-why,EUR,2017,3
3896,Movie,Assassin's Creed,USA,Science Fiction,False,6.4,18.0,NLD,https://flixpatrol.com/title/assassins-creed,EUR,2016,12
3898,Movie,Wind River,USA,Crime,False,7.8,86.0,NLD,https://flixpatrol.com/title/wind-river,EUR,2017,8
3899,Documentary TV,Jeffrey Epstein: Filthy Rich,USA,Documentary,True,7.2,79.0,NLD,https://flixpatrol.com/title/jeffrey-epstein-filthy-rich,EUR,2020,5
3900,Movie,Midway,USA,War,False,6.9,0.0,NLD,https://flixpatrol.com/title/midway-2019,EUR,2019,11
3901,TV Show,White Lines,United Kingdom,Crime,True,6.1,64.0,NLD,https://flixpatrol.com/title/white-lines,EUR,2020,5
3902,Movie,Killerman,USA,Action,False,5.6,26.0,NLD,https://flixpatrol.com/title/killerman,EUR,2019,8
3904,Movie,The Wrong Missy,USA,Comedy,True,5.6,25.0,NLD,https://flixpatrol.com/title/the-wrong-missy,EUR,2020,5
3905,Documentary TV,The Last Dance,USA,Documentary,True,9.4,97.0,NLD,https://flixpatrol.com/title/the-last-dance,EUR,2020,4
3906,Movie,Dangerous Lies,USA,Thriller,True,5.7,41.0,NLD,https://flixpatrol.com/title/dangerous-lies,EUR,2020,4
3908,Movie,Extraction,USA,Action,True,7.0,68.0,NLD,https://flixpatrol.com/title/extraction-2020,EUR,2020,4
3909,TV Show,Never Have I Ever,USA,Comedy,True,7.8,98.0,NLD,https://flixpatrol.com/title/never-have-i-ever,EUR,2020,4
3910,Movie,Ocean's 8,USA,Crime,False,6.2,0.0,NLD,https://flixpatrol.com/title/oceans-8,EUR,2018,6
3911,TV Show,Too Hot to Handle,USA,Reality-Show,True,4.2,37.0,NLD,https://flixpatrol.com/title/too-hot-to-handle,EUR,2020,4
3912,Movie,Central Intelligence,USA,Action,False,6.4,69.0,NLD,https://flixpatrol.com/title/central-intelligence,EUR,2016,6
3913,TV Show,Money Heist,Spain,Action,True,8.4,93.0,NLD,https://flixpatrol.com/title/money-heist,EUR,2017,5
3914,Movie,Focus,USA,Crime,False,6.6,56.0,NLD,https://flixpatrol.com/title/focus,EUR,2015,2
3916,Movie,Angel Has Fallen,USA,Action,False,6.4,39.0,NLD,https://flixpatrol.com/title/angel-has-fallen,EUR,2019,8
3917,TV Show,Ozark,USA,Crime,True,8.4,81.0,NLD,https://flixpatrol.com/title/ozark,EUR,2017,7
3919,TV Show,The Letter for the King,United Kingdom,Fantasy,True,5.9,60.0,NLD,https://flixpatrol.com/title/the-letter-for-the-king-2020,EUR,2020,3
3920,Movie,John Wick: Chapter 3 – Parabellum,USA,Action,False,8.2,0.0,NLD,https://flixpatrol.com/title/john-wick-chapter-3-–-parabellum,EUR,2019,5
3922,Movie,"Love, Guaranteed",USA,Comedy,True,5.5,50.0,HUN,https://flixpatrol.com/title/love-guaranteed,EUR,2020,9
3923,TV Show,Away,USA,Science Fiction,True,7.1,73.0,HUN,https://flixpatrol.com/title/away-2020,EUR,2020,9
3924,Movie,Project Power,USA,Action,True,6.1,63.0,HUN,https://flixpatrol.com/title/project-power,EUR,2020,8
3925,TV Show,Lucifer,USA,Superhero,True,8.3,87.0,HUN,https://flixpatrol.com/title/lucifer,EUR,2016,1
3926,Movie,The Sleepover,USA,Comedy,True,5.5,80.0,HUN,https://flixpatrol.com/title/the-sleepover,EUR,2020,8
3929,TV Show,The Umbrella Academy,USA,Superhero,True,8.3,82.0,HUN,https://flixpatrol.com/title/the-umbrella-academy,EUR,2019,2
3930,Movie,Work It,USA,Comedy,True,6.1,0.0,HUN,https://flixpatrol.com/title/work-it-2020,EUR,2020,8
3932,Movie,The Kissing Booth 2,United Kingdom,Romance,True,6.2,28.0,HUN,https://flixpatrol.com/title/the-kissing-booth-2,EUR,2020,7
3935,TV Show,Cursed,USA,Fantasy,True,5.1,69.0,HUN,https://flixpatrol.com/title/cursed-2020,EUR,2020,7
3936,Movie,The Old Guard,USA,Superhero,True,8.2,80.0,HUN,https://flixpatrol.com/title/the-old-guard,EUR,2020,7
3939,TV Show,Warrior Nun,USA,Fantasy,True,6.9,0.0,HUN,https://flixpatrol.com/title/warrior-nun,EUR,2020,7
3940,Movie,365 Days,Poland,Romance,False,3.5,0.0,HUN,https://flixpatrol.com/title/365-days,EUR,2020,6
3942,Movie,Eurovision Song Contest: The Story of Fire Saga,USA,Comedy,True,7.8,63.0,HUN,https://flixpatrol.com/title/eurovision-song-contest-the-story-of-fire-saga,EUR,2020,6
3943,TV Show,Dark,Germany,Mystery,True,8.7,94.0,HUN,https://flixpatrol.com/title/dark-2017,EUR,2017,12
3944,Movie,Feel the Beat,USA,Comedy,True,6.4,46.0,HUN,https://flixpatrol.com/title/feel-the-beat-2020,EUR,2020,6
3945,TV Show,The Sinner,USA,Crime,True,8.0,90.0,HUN,https://flixpatrol.com/title/the-sinner,EUR,2017,8
3947,TV Show,The Woods,USA,Crime,True,6.5,0.0,HUN,https://flixpatrol.com/title/the-woods-2020,EUR,2020,6
3949,TV Show,13 Reasons Why,USA,Drama,True,8.4,39.0,HUN,https://flixpatrol.com/title/13-reasons-why,EUR,2017,3
3950,Movie,The Last Days of American Crime,USA,Science Fiction,True,4.0,0.0,HUN,https://flixpatrol.com/title/the-last-days-of-american-crime,EUR,2020,6
3951,TV Show,Space Force,USA,Comedy,True,7.0,41.0,HUN,https://flixpatrol.com/title/space-force,EUR,2020,5
3952,Movie,Harry Potter and the Philosopher's Stone,United Kingdom,Fantasy,False,7.5,0.0,HUN,https://flixpatrol.com/title/harry-potter-and-the-philosophers-stone,EUR,2001,11
3955,Documentary TV,The Last Dance,USA,Documentary,True,9.4,97.0,HUN,https://flixpatrol.com/title/the-last-dance,EUR,2020,4
3956,Movie,The Wrong Missy,USA,Comedy,True,5.6,25.0,HUN,https://flixpatrol.com/title/the-wrong-missy,EUR,2020,5
3958,Movie,Extraction,USA,Action,True,7.0,68.0,HUN,https://flixpatrol.com/title/extraction-2020,EUR,2020,4
3961,TV Show,Never Have I Ever,USA,Comedy,True,7.8,98.0,HUN,https://flixpatrol.com/title/never-have-i-ever,EUR,2020,4
3962,Movie,Earth and Blood,France,Action,True,5.0,0.0,HUN,https://flixpatrol.com/title/earth-and-blood,EUR,2020,4
3963,TV Show,Too Hot to Handle,USA,Reality-Show,True,4.2,37.0,HUN,https://flixpatrol.com/title/too-hot-to-handle,EUR,2020,4
3964,Movie,Love. Wedding. Repeat,Italy,Comedy,True,5.5,34.0,HUN,https://flixpatrol.com/title/love-wedding-repeat,EUR,2020,4
3965,TV Show,Money Heist,Spain,Action,True,8.4,93.0,HUN,https://flixpatrol.com/title/money-heist,EUR,2017,5
3966,Movie,Coffee & Kareem,USA,Comedy,True,5.0,19.0,HUN,https://flixpatrol.com/title/coffee-kareem,EUR,2020,4
3968,Movie,The Platform,Spain,Science Fiction,True,7.3,0.0,HUN,https://flixpatrol.com/title/the-platform,EUR,2020,3
3969,TV Show,Ozark,USA,Crime,True,8.4,81.0,HUN,https://flixpatrol.com/title/ozark,EUR,2017,7
3971,TV Show,The Letter for the King,United Kingdom,Fantasy,True,5.9,60.0,HUN,https://flixpatrol.com/title/the-letter-for-the-king-2020,EUR,2020,3
3974,Movie,The Emoji Movie,USA,Animated,False,1.4,8.0,URY,https://flixpatrol.com/title/the-emoji-movie,AME,2017,7
3975,TV Show,Grey's Anatomy,USA,Drama,False,7.6,0.0,URY,https://flixpatrol.com/title/greys-anatomy,AME,2005,3
3976,Movie,Santana,South Africa,Action,False,3.9,0.0,URY,https://flixpatrol.com/title/santana,AME,2020,8
3977,TV Show,Cobra Kai,USA,Action,False,8.8,94.0,URY,https://flixpatrol.com/title/cobra-kai,AME,2018,5
3978,Movie,The Crimes That Bind,Argentina,Crime,False,4.3,0.0,URY,https://flixpatrol.com/title/the-crimes-that-bind,AME,2020,8
3979,TV Show,Lucifer,USA,Superhero,True,8.3,87.0,URY,https://flixpatrol.com/title/lucifer,AME,2016,1
3980,Movie,Project Power,USA,Action,True,6.1,63.0,URY,https://flixpatrol.com/title/project-power,AME,2020,8
3981,TV Show,The Great Heist,Colombia,Unknown,False,0.0,0.0,URY,https://flixpatrol.com/title/the-great-heist,AME,2020,8
3982,Movie,Wonder,USA,Drama,False,8.0,93.0,URY,https://flixpatrol.com/title/wonder,AME,2017,11
3983,TV Show,Locked Up,Spain,Drama,True,8.3,100.0,URY,https://flixpatrol.com/title/locked-up,AME,2015,4
3986,Movie,The Kissing Booth 2,United Kingdom,Romance,True,6.2,28.0,URY,https://flixpatrol.com/title/the-kissing-booth-2,AME,2020,7
3987,TV Show,Dark Desire,Mexico,Drama,True,7.5,0.0,URY,https://flixpatrol.com/title/dark-desire,AME,2020,7
3988,Movie,MILF,France,Comedy,False,0.0,14.0,URY,https://flixpatrol.com/title/milf-2018,AME,2018,5
3990,Movie,The Old Guard,USA,Superhero,True,8.2,80.0,URY,https://flixpatrol.com/title/the-old-guard,AME,2020,7
3992,Movie,American Assassin,USA,Action,False,7.0,35.0,URY,https://flixpatrol.com/title/american-assassin,AME,2017,9
3993,TV Show,Dark,Germany,Mystery,True,8.7,94.0,URY,https://flixpatrol.com/title/dark-2017,AME,2017,12
3996,Movie,Wonder Woman,USA,Superhero,False,7.5,93.0,URY,https://flixpatrol.com/title/wonder-woman,AME,2017,5
3998,Movie,"Love, Guaranteed",USA,Comedy,True,5.5,50.0,ZAF,https://flixpatrol.com/title/love-guaranteed,AFR,2020,9
3999,TV Show,Away,USA,Science Fiction,True,7.1,73.0,ZAF,https://flixpatrol.com/title/away-2020,AFR,2020,9
4000,Movie,Jumanji: The Next Level,USA,Adventure,False,7.0,67.0,ZAF,https://flixpatrol.com/title/jumanji-the-next-level,AFR,2019,12
4001,TV Show,Lucifer,USA,Superhero,True,8.3,87.0,ZAF,https://flixpatrol.com/title/lucifer,AFR,2016,1
4002,Movie,The Sleepover,USA,Comedy,True,5.5,80.0,ZAF,https://flixpatrol.com/title/the-sleepover,AFR,2020,8
4004,Movie,Project Power,USA,Action,True,6.1,63.0,ZAF,https://flixpatrol.com/title/project-power,AFR,2020,8
4005,TV Show,The Umbrella Academy,USA,Superhero,True,8.3,82.0,ZAF,https://flixpatrol.com/title/the-umbrella-academy,AFR,2019,2
4006,Movie,Work It,USA,Comedy,True,6.1,0.0,ZAF,https://flixpatrol.com/title/work-it-2020,AFR,2020,8
4008,Movie,Seriously Single,South Africa,Comedy,True,3.8,0.0,ZAF,https://flixpatrol.com/title/seriously-single,AFR,2020,7
4010,Movie,The Kissing Booth 2,United Kingdom,Romance,True,6.2,28.0,ZAF,https://flixpatrol.com/title/the-kissing-booth-2,AFR,2020,7
4011,TV Show,Good Girls,USA,Comedy,True,7.8,87.0,ZAF,https://flixpatrol.com/title/good-girls,AFR,2018,2
4012,Movie,Black and Blue,USA,Action,False,6.0,52.0,ZAF,https://flixpatrol.com/title/black-and-blue,AFR,2019,10
4013,TV Show,Cursed,USA,Fantasy,True,5.1,69.0,ZAF,https://flixpatrol.com/title/cursed-2020,AFR,2020,7
4014,Movie,The Old Guard,USA,Superhero,True,8.2,80.0,ZAF,https://flixpatrol.com/title/the-old-guard,AFR,2020,7
4015,Documentary TV,Down to Earth with Zac Efron,USA,Documentary,True,8.2,67.0,ZAF,https://flixpatrol.com/title/down-to-earth-with-zac-efron,AFR,2020,7
4016,Movie,Desperados,USA,Comedy,True,5.1,15.0,ZAF,https://flixpatrol.com/title/desperados-2020,AFR,2020,7
4017,TV Show,Warrior Nun,USA,Fantasy,True,6.9,0.0,ZAF,https://flixpatrol.com/title/warrior-nun,AFR,2020,7
4018,Movie,Eurovision Song Contest: The Story of Fire Saga,USA,Comedy,True,7.8,63.0,ZAF,https://flixpatrol.com/title/eurovision-song-contest-the-story-of-fire-saga,AFR,2020,6
4019,TV Show,Unsolved Mysteries,USA,Documentary,True,8.0,74.0,ZAF,https://flixpatrol.com/title/unsolved-mysteries-2020,AFR,2020,7
4020,Movie,Feel the Beat,USA,Comedy,True,6.4,46.0,ZAF,https://flixpatrol.com/title/feel-the-beat-2020,AFR,2020,6
4021,TV Show,Floor is Lava,USA,Reality-Show,True,5.1,83.0,ZAF,https://flixpatrol.com/title/floor-is-lava,AFR,2020,6
4022,Movie,365 Days,Poland,Romance,False,3.5,0.0,ZAF,https://flixpatrol.com/title/365-days,AFR,2020,6
4023,TV Show,The Big Bang Theory,USA,Comedy,False,8.4,0.0,ZAF,https://flixpatrol.com/title/the-big-bang-theory,AFR,2007,9
4025,TV Show,13 Reasons Why,USA,Drama,True,8.4,39.0,ZAF,https://flixpatrol.com/title/13-reasons-why,AFR,2017,3
4026,Movie,The Angry Birds Movie 2,USA,Animated,False,6.5,73.0,ZAF,https://flixpatrol.com/title/the-angry-birds-movie-2,AFR,2019,8
4027,TV Show,Space Force,USA,Comedy,True,7.0,41.0,ZAF,https://flixpatrol.com/title/space-force,AFR,2020,5
4028,Movie,A Quiet Place,USA,Horror,False,8.0,95.0,ZAF,https://flixpatrol.com/title/a-quiet-place,AFR,2018,4
4030,Movie,The Wrong Missy,USA,Comedy,True,5.6,25.0,ZAF,https://flixpatrol.com/title/the-wrong-missy,AFR,2020,5
4031,TV Show,Blood & Water,South Africa,Drama,True,5.1,0.0,ZAF,https://flixpatrol.com/title/blood-water,AFR,2020,5
4033,TV Show,Dead to Me,USA,Drama,True,8.0,91.0,ZAF,https://flixpatrol.com/title/dead-to-me,AFR,2019,5
4034,Movie,Dangerous Lies,USA,Thriller,True,5.7,41.0,ZAF,https://flixpatrol.com/title/dangerous-lies,AFR,2020,4
4035,TV Show,Modern Family,USA,Comedy,False,8.4,0.0,ZAF,https://flixpatrol.com/title/modern-family,AFR,2009,9
4036,Movie,Extraction,USA,Action,True,7.0,68.0,ZAF,https://flixpatrol.com/title/extraction-2020,AFR,2020,4
4037,TV Show,Never Have I Ever,USA,Comedy,True,7.8,98.0,ZAF,https://flixpatrol.com/title/never-have-i-ever,AFR,2020,4
